Mainfile,Formula,Entry_id
AminoAcids/arg/Dipeptide/bare/conf_2931/FHIaims.out,C9H19N5O2,4Hu9HuBACPUPeCzf4RhMvO7MUBTh
AminoAcids/lys/Dipeptide/Ca/conf_0390/FHIaims.out,C9CaH19N3O2,4Hw9TBB2CeNdePA7cDq9jwlyEuI5
AminoAcids/arg/Dipeptide/Ba/conf_0334/FHIaims.out,BaC9H19N5O2,4I-txi37iTaIpZIsa-UzT0v1yGVm
AminoAcids/arg/Dipeptide/bare/conf_2851/FHIaims.out,C9H19N5O2,4ICjYy898Egl3F8NrktGEzVkVOOS
AminoAcids/arg/Dipeptide/bare/conf_1116/FHIaims.out,C9H19N5O2,4IItWdkJ1jlChu3NXmya-JE42a2S
AminoAcids/lys/Dipeptide/Ba/conf_0080/FHIaims.out,BaC9H19N3O2,4IXAEUkJeJFeGKpuKIrjPogSSmi6
AminoAcids/lys/Dipeptide/bare/conf_0691/FHIaims.out,C9H19N3O2,4IoF4Ku9qyZF6phcDRUPLyqTzSoC
AminoAcids/cys/Dipeptide/bare/conf_0106/FHIaims.out,C6H12N2O2S,4Iq0_MPlr_QvMi91PTxmeCLDi8TG
AminoAcids/lys/Dipeptide/Mg/conf_0073/FHIaims.out,C9H19MgN3O2,4IwzDGEd083x0bsRC6BAeEyxAJPK
AminoAcids/lysH/Dipeptide/Ca/conf_0567/FHIaims.out,C9CaH20N3O2,4J883NCqe_6sMQ48V0c8c_aW_tL9
AminoAcids/lys/Dipeptide/bare/conf_0056/FHIaims.out,C9H19N3O2,4JDFqUYh7ZdNdXu7hntOl-VojV2z
AminoAcids/aspH/Dipeptide/bare/conf_0109/FHIaims.out,C7H12N2O4,4JXat3f1phqwJeIqnyC-mLD6-z9_
AminoAcids/lysH/Dipeptide/Ba/conf_0430/FHIaims.out,BaC9H20N3O2,4Jokp2ie4djaJ3o7FCCRe9kOmlR3
AminoAcids/arg/Dipeptide/Mg/conf_0331/FHIaims.out,C9H19MgN5O2,4JuUUIj3BLAU6NnICUgt4aCtmUJx
AminoAcids/gln/Dipeptide/bare/conf_0303/FHIaims.out,C8H15N3O3,4K3KoYND4bl5ae9q1UaEA4KRNrn4
AminoAcids/lys/Dipeptide/Mg/conf_0207/FHIaims.out,C9H19MgN3O2,4K6vdNUkw180wu0jSgmdjb4wpOXV
AminoAcids/argH/Dipeptide/bare/conf_0343/FHIaims.out,C9H20N5O2,4KY-Dr-W4JH68QDAaDMWsotmWIia
AminoAcids/arg/Dipeptide/bare/conf_0962/FHIaims.out,C9H19N5O2,4KZZmsekbomchxcJ-yrdu18-OhSH
AminoAcids/met/Dipeptide/Ba/conf_0046/FHIaims.out,BaC8H16N2O2S,4KeRQzkJv7eMnr9j1ZTe9rkxr4_o
AminoAcids/lys/Dipeptide/Ca/conf_0228/FHIaims.out,C9CaH19N3O2,4KfiiyZht0vvgh7hlfg5RD4nmsCg
AminoAcids/lysH/Dipeptide/Mg/conf_0582/FHIaims.out,C9H20MgN3O2,4L0wib8C8o4-RIUub3RDcIx70wOT
AminoAcids/lys/Dipeptide/bare/conf_0383/FHIaims.out,C9H19N3O2,4L268nAh5fHfarTZfGoTWi_8ZD4U
AminoAcids/trp/Dipeptide/Mg/conf_0035/FHIaims.out,C14H17MgN3O2,4L9pHHXhGtDDS02c52c-XXFAeKTo
AminoAcids/lys/Dipeptide/bare/conf_1213/FHIaims.out,C9H19N3O2,4LH0wN3D307uXFnaMtV8VoQcecKx
AminoAcids/aspH/Dipeptide/Mg/conf_0053/FHIaims.out,C7H12MgN2O4,4LbczZjJD1sDn8F0oq5cOWv9V9Wn
AminoAcids/arg/Dipeptide/Ca/conf_0235/FHIaims.out,C9CaH19N5O2,4LeRULDfr9DTGyvF3WgrSMqLB7CI
AminoAcids/arg/Dipeptide/Mg/conf_0162/FHIaims.out,C9H19MgN5O2,4LfcC_Ewrcab-H61JPyWLGY5vKGq
AminoAcids/arg/Dipeptide/bare/conf_0421/FHIaims.out,C9H19N5O2,4M3epOWnqChkq3QaaoLxAfpKD1Au
AminoAcids/arg/Dipeptide/Ca/conf_0373/FHIaims.out,C9CaH19N5O2,4MMYGucK_O-AYdi4CxfrveNe7ZQQ
AminoAcids/ile/Dipeptide/Mg/conf_0150/FHIaims.out,C9H18MgN2O2,4MPffY8f0lgJj6XjVWjPhn4bLVdm
AminoAcids/ser/Dipeptide/Ba/conf_0003/FHIaims.out,BaC6H12N2O3,4MQ_JjW209pjgALh_BbRmSOr_j7_
AminoAcids/arg/Dipeptide/bare/conf_1757/FHIaims.out,C9H19N5O2,4MRamDhOmnFeO4ICxMjmnAVN0Z0W
AminoAcids/lysH/Dipeptide/Ca/conf_0503/FHIaims.out,C9CaH20N3O2,4MRisLfGwItITqvz-HWCBsYqxZLH
AminoAcids/arg/Dipeptide/Ba/conf_0106/FHIaims.out,BaC9H19N5O2,4M_AuTRzWCYGsRP26oSqXyAaw89N
AminoAcids/gluH/Dipeptide/bare/conf_0336/FHIaims.out,C8H14N2O4,4M_UL1NfRu4FHK79fXU6ybB7R4Su
AminoAcids/lys/Dipeptide/bare/conf_1007/FHIaims.out,C9H19N3O2,4N8rTp86zylInPBTDK9JnRWblElr
AminoAcids/cys/Dipeptide/Ca/conf_0058/FHIaims.out,C6CaH12N2O2S,4NAurlfVvz1Nuq1Cb4Wk4vyDNmmK
AminoAcids/argH/Dipeptide/bare/conf_0158/FHIaims.out,C9H20N5O2,4NJE3DcgUKbEFYINp5TVoGTa8JeL
AminoAcids/lysH/Dipeptide/Mg/conf_0190/FHIaims.out,C9H20MgN3O2,4NKfAVk5wrYImW7tzBeie868vmSf
AminoAcids/glu/Dipeptide/Ba/conf_0065/FHIaims.out,BaC8H13N2O4,4NLby7oBKYJx-fksfHFYRH4PyDP1
AminoAcids/lys/Dipeptide/Mg/conf_0182/FHIaims.out,C9H19MgN3O2,4NYJzzj2ha4vThHJTFxzRlOz_RB1
AminoAcids/arg/Dipeptide/Mg/conf_0080/FHIaims.out,C9H19MgN5O2,4Ngm7VKAavNIhj5PhIW5nCpwX01f
AminoAcids/hisD/Dipeptide/Ca/conf_0209/FHIaims.out,C9CaH14N4O2,4NhoQ60OTzrbSp7vfqfHhnJqWhwc
AminoAcids/arg/Dipeptide/Mg/conf_0409/FHIaims.out,C9H19MgN5O2,4NkoF0yTJyqa0O6YiRwHPbpccUig
AminoAcids/arg/Dipeptide/bare/conf_2669/FHIaims.out,C9H19N5O2,4O6KMEzC0YoFiCyy4Jgru3SqZBVT
AminoAcids/lysH/Dipeptide/Ca/conf_0478/FHIaims.out,C9CaH20N3O2,4OO4kRl4iLooGqOcp3nZ5M0pj2Ge
AminoAcids/hisD/Dipeptide/Ba/conf_0092/FHIaims.out,BaC9H14N4O2,4OPBcSFXSDXg1FD5ehTgPK_O6EYQ
AminoAcids/arg/Dipeptide/Ca/conf_0317/FHIaims.out,C9CaH19N5O2,4OWNRvPdZtxKAz3PBdpXwBd0Y9nr
AminoAcids/lysH/Dipeptide/bare/conf_0306/FHIaims.out,C9H20N3O2,4ObRaaOX9jrT7sEvewmz6IuIYRDR
AminoAcids/lysH/Dipeptide/Ba/conf_0028/FHIaims.out,BaC9H20N3O2,4Of5QDui5h67gO3cfxHzYAGs6kQS
AminoAcids/argH/Dipeptide/Ba/conf_0514/FHIaims.out,BaC9H20N5O2,4Oqnc5HDwK93rWZ6GKOHxi4kKVTU
AminoAcids/arg/Dipeptide/Ca/conf_0102/FHIaims.out,C9CaH19N5O2,4P2sc-nL8GquCwQF_4QkvIJGpijC
AminoAcids/arg/Dipeptide/Ca/conf_0636/FHIaims.out,C9CaH19N5O2,4PI1awOcNpRJwnX43AHTw3GeplLS
AminoAcids/hisD/Dipeptide/Ca/conf_0217/FHIaims.out,C9CaH14N4O2,4PRsmuq8IkVdnBggrxdy4bGizvdq
AminoAcids/argH/Dipeptide/Ca/conf_0126/FHIaims.out,C9CaH20N5O2,4PgO3Sxr0x6KbVTpOA-BRdJWEvXp
AminoAcids/argH/Dipeptide/bare/conf_0977/FHIaims.out,C9H20N5O2,4PlTmaL8cU41mltKA199cc3zzQu1
AminoAcids/argH/Dipeptide/Ba/conf_0027/FHIaims.out,BaC9H20N5O2,4Q4mxmMaEpEdYpeDbP9XsKM1nG4R
AminoAcids/gluH/Dipeptide/Ba/conf_0018/FHIaims.out,BaC8H14N2O4,4R4bQxE1z2PpCVW3w-UL2fUz7kDA
AminoAcids/hisD/Dipeptide/bare/conf_0086/FHIaims.out,C9H14N4O2,4RWLx9A2zZ5AJ1HIJI5eYNMRy_ta
AminoAcids/arg/Dipeptide/bare/conf_3115/FHIaims.out,C9H19N5O2,4RYUrl4ZxL88qzCcSeqXjH5fkrO2
AminoAcids/lysH/Dipeptide/Mg/conf_0626/FHIaims.out,C9H20MgN3O2,4RZz6i-oVQNsnjVPHKmY8HggxNTN
AminoAcids/trp/Dipeptide/Mg/conf_0061/FHIaims.out,C14H17MgN3O2,4RwRQOh-er0Ce5VYwkrpLuaz7Chm
AminoAcids/arg/Dipeptide/bare/conf_3157/FHIaims.out,C9H19N5O2,4S627412_LAsvdzhwUnfq5pB165A
AminoAcids/lysH/Dipeptide/Mg/conf_0366/FHIaims.out,C9H20MgN3O2,4SFI-VE_Dqt5G7UfG-aZa1OoUH0m
AminoAcids/arg/Dipeptide/bare/conf_3433/FHIaims.out,C9H19N5O2,4SO8H0g8naObuQxBlVfMsOgeSgeB
AminoAcids/lys/Dipeptide/bare/conf_1397/FHIaims.out,C9H19N3O2,4SstsEdaK2DoMeCXSiQVEvLwqNor
AminoAcids/hisH/Dipeptide/Mg/conf_0025/FHIaims.out,C9H15MgN4O2,4SwVstl5k6jUc7H0OJjOVQIrl_Jp
AminoAcids/argH/Dipeptide/bare/conf_0635/FHIaims.out,C9H20N5O2,4Sxzoqd0yWHFZ2sSbP4EaK3LkMvh
AminoAcids/lys/Dipeptide/bare/conf_1283/FHIaims.out,C9H19N3O2,4TBBlozUcbjQmWaX6WBUNisXYodj
AminoAcids/gluH/Dipeptide/bare/conf_0338/FHIaims.out,C8H14N2O4,4TMJAHyo45Q_nGFIR3gQncnLbTVv
AminoAcids/lys/Dipeptide/bare/conf_0798/FHIaims.out,C9H19N3O2,4TbP2QGXBCFIC_RCIe7mFGovLJYm
AminoAcids/lysH/Dipeptide/Ca/conf_0563/FHIaims.out,C9CaH20N3O2,4TgK8vXaxv4AlxxkTIoVxeO4_W9N
AminoAcids/arg/Dipeptide/Mg/conf_0075/FHIaims.out,C9H19MgN5O2,4TgidkjAtPw2Acekrvet1X7YhpYr
AminoAcids/cys/Dipeptide/Ca/conf_0059/FHIaims.out,C6CaH12N2O2S,4UDOwjxe5PxkqS_hwWSrzc1SONL0
AminoAcids/lys/Dipeptide/Ba/conf_0270/FHIaims.out,BaC9H19N3O2,4U_eJFDeF8I_rFUPU91gpfZOF49T
AminoAcids/met/Dipeptide/Mg/conf_0049/FHIaims.out,C8H16MgN2O2S,4Uaq4n7lRoE2PzDRePwf_kUuocTY
AminoAcids/arg/Dipeptide/Ca/conf_0109/FHIaims.out,C9CaH19N5O2,4UkilC9qdSJg4rM5Z_2I_wm5ulZ6
AminoAcids/lys/Dipeptide/bare/conf_0978/FHIaims.out,C9H19N3O2,4UuyCssqb_mAwRMQhrcXlJEKKx6t
AminoAcids/lysH/Dipeptide/bare/conf_0350/FHIaims.out,C9H20N3O2,4V70ffQz_GRBF7zkiQxF8ywX02mh
AminoAcids/lysH/Dipeptide/Mg/conf_0515/FHIaims.out,C9H20MgN3O2,4VFDx-wwRg6NndxZcwTyzEi5h8sQ
AminoAcids/lysH/Dipeptide/bare/conf_0458/FHIaims.out,C9H20N3O2,4VGEtbm5PvGjosrWQhVhZpCNZKSy
AminoAcids/lys/Dipeptide/Mg/conf_0224/FHIaims.out,C9H19MgN3O2,4VSnqQXcZj3FSVA_jmyiigoolYDh
AminoAcids/lysH/Dipeptide/Ba/conf_0130/FHIaims.out,BaC9H20N3O2,4Va2KAQpI2xJClo-9j01b2Gzh7HW
AminoAcids/arg/Dipeptide/bare/conf_0259/FHIaims.out,C9H19N5O2,4Vh0CTX0wX9gn4vDr_E4Mq31qQYe
AminoAcids/tyr/Dipeptide/Ca/conf_0006/FHIaims.out,C12CaH16N2O3,4VxwSs6L8Ekdr7bSUisoUKUQsuhm
AminoAcids/arg/Dipeptide/bare/conf_3827/FHIaims.out,C9H19N5O2,4W0raUAyZozHF4Di0ThfpQ67956j
AminoAcids/arg/Dipeptide/Mg/conf_0629/FHIaims.out,C9H19MgN5O2,4WPliahK6Cmk0UelL6cfOgKuvdH8
AminoAcids/gln/Dipeptide/Mg/conf_0047/FHIaims.out,C8H15MgN3O3,4WpbwWXb91PuZbuoVu7xaSVoOrXn
AminoAcids/arg/Dipeptide/Ca/conf_0340/FHIaims.out,C9CaH19N5O2,4Wrii4bvKGsKGp_i9axSA2mEJfyg
AminoAcids/gluH/Dipeptide/bare/conf_0372/FHIaims.out,C8H14N2O4,4X1YozasBF2Z-0TUBH0A95B3OQSj
AminoAcids/thr/Dipeptide/bare/conf_0041/FHIaims.out,C7H14N2O3,4XOoWn7cgPxHNiWBHMqQJMSBbwcV
AminoAcids/tyr/Dipeptide/Mg/conf_0017/FHIaims.out,C12H16MgN2O3,4XPcC0XfOlMKImQPZLJcuccTY9GO
AminoAcids/glu/Dipeptide/bare/conf_0086/FHIaims.out,C8H13N2O4,4XXv0GcmQCUEY0FNCetwRSMhHwQE
AminoAcids/arg/Dipeptide/Mg/conf_0467/FHIaims.out,C9H19MgN5O2,4XkD_MRR8xf52WBlM1N_2FgThElR
AminoAcids/lys/Dipeptide/Ba/conf_0296/FHIaims.out,BaC9H19N3O2,4Xp1LeTXGvInIvXqA8zvVcqRq5Rw
AminoAcids/asn/Dipeptide/Mg/conf_0015/FHIaims.out,C7H13MgN3O3,4XueI1rS0dA3qYD6ad12LX4WfqIE
AminoAcids/argH/Dipeptide/Ba/conf_0329/FHIaims.out,BaC9H20N5O2,4Y5GS_HbRR60BSriuEOZKcA91pP1
AminoAcids/asp/Dipeptide/bare/conf_0017/FHIaims.out,C7H11N2O4,4YCxQvRw90JF3iecaB-XVHlmKnoV
AminoAcids/arg/Dipeptide/bare/conf_1350/FHIaims.out,C9H19N5O2,4YnHJhu0sjfWHhHBQNqRshgP80o_
AminoAcids/arg/Dipeptide/Mg/conf_0122/FHIaims.out,C9H19MgN5O2,4Z7OKDG4r11_wpZ782lzyrlz9xKU
AminoAcids/argH/Dipeptide/bare/conf_0274/FHIaims.out,C9H20N5O2,4Zi6M70-5Jy1qLf7SvrWSEzHdU01
AminoAcids/thr/Dipeptide/Ba/conf_0016/FHIaims.out,BaC7H14N2O3,4ZiJdjMp5StAhu-w7J0ka3G9vvdU
AminoAcids/ser/Dipeptide/bare/conf_0066/FHIaims.out,C6H12N2O3,4Zq6PLa9NKxQ_YFzH-j8TajOoOw6
AminoAcids/aspH/Dipeptide/Ba/conf_0051/FHIaims.out,BaC7H12N2O4,4Zxhw4UPInIpO9B_5YRGdOIC7NcH
AminoAcids/arg/Dipeptide/Ba/conf_0233/FHIaims.out,BaC9H19N5O2,4_6fIXdudy_dVH0WtBUThVJZNHF6
AminoAcids/leu/Dipeptide/bare/conf_0062/FHIaims.out,C9H18N2O2,4_8SJNukdBadrsz8AsmcM2KMQZwM
AminoAcids/lys/Dipeptide/Ca/conf_0241/FHIaims.out,C9CaH19N3O2,4_ATubwxNd1_JQlbxlDIZgZeW6Hi
AminoAcids/arg/Dipeptide/Ca/conf_0138/FHIaims.out,C9CaH19N5O2,4_BGZGoJtu9PLzb75O207GFlk8lZ
AminoAcids/cys/Dipeptide/bare/conf_0245/FHIaims.out,C6H12N2O2S,4_EpRhOq9Sw1HLGX9gBuJSb_8yb0
AminoAcids/arg/Dipeptide/bare/conf_3733/FHIaims.out,C9H19N5O2,4_JEbCN22fMIsN1ZuYiUydM8lon1
AminoAcids/lysH/Dipeptide/bare/conf_0513/FHIaims.out,C9H20N3O2,4_RWzAzQ3c_BI7R4QAHQX04nNy5P
AminoAcids/thr/Dipeptide/Mg/conf_0007/FHIaims.out,C7H14MgN2O3,4_aICNSjF57NAvjKGJatujyFHwqS
AminoAcids/arg/Dipeptide/bare/conf_1408/FHIaims.out,C9H19N5O2,4_iP6hPkTgs7UuDOF1Y8VRgW6Emx
AminoAcids/argH/Dipeptide/Ca/conf_0343/FHIaims.out,C9CaH20N5O2,4_yFbugkkzRGiwVSJrbJ3hOxq8ZB
AminoAcids/tyr/Dipeptide/Mg/conf_0088/FHIaims.out,C12H16MgN2O3,4aDx9e2U2IS7ZslhchxcG3n3h2eo
AminoAcids/asn/Dipeptide/Mg/conf_0012/FHIaims.out,C7H13MgN3O3,4ags-OSWspqo9TaXTxio7mZyahGs
AminoAcids/lysH/Dipeptide/Ca/conf_0198/FHIaims.out,C9CaH20N3O2,4bHRSxnuSyGlvCX5boIrFwPGnbnj
AminoAcids/aspH/Dipeptide/bare/conf_0094/FHIaims.out,C7H12N2O4,4bUPbTMbf6LeZMFq3b6z_TumkBYI
AminoAcids/arg/Dipeptide/bare/conf_0851/FHIaims.out,C9H19N5O2,4bq3bZZ9kaB1VnVlhdhd3NEnTX4C
AminoAcids/argH/Dipeptide/Ca/conf_0325/FHIaims.out,C9CaH20N5O2,4btL16ikt3cLN7bk_YXwGgaOm0N3
AminoAcids/gln/Dipeptide/Mg/conf_0059/FHIaims.out,C8H15MgN3O3,4bwHxUwRtj9cVnRYDipMgXxSjhaI
AminoAcids/thr/Dipeptide/bare/conf_0128/FHIaims.out,C7H14N2O3,4cEbKKDVBiytkaVko0PVxU2Ld-kS
AminoAcids/arg/Dipeptide/Ba/conf_0351/FHIaims.out,BaC9H19N5O2,4cNFih_wOoUwymgEA3zO-Iseyjzx
AminoAcids/lysH/Dipeptide/Ba/conf_0613/FHIaims.out,BaC9H20N3O2,4cXIrgeHj5jlQkyRGhxOe--iGIpW
AminoAcids/leu/Dipeptide/Ba/conf_0044/FHIaims.out,BaC9H18N2O2,4cnlkuC8lPDRNKEWP5aKit4MoEh8
AminoAcids/asn/Dipeptide/Mg/conf_0035/FHIaims.out,C7H13MgN3O3,4conToBpyZxtW-HkEgI3kM_Ktec0
AminoAcids/arg/Dipeptide/bare/conf_2653/FHIaims.out,C9H19N5O2,4cyv1-2Rbd4R5KbqnpH2jT0kSDsd
AminoAcids/gln/Dipeptide/bare/conf_0233/FHIaims.out,C8H15N3O3,4d33kqBQ035HwqvZZVuwQWFiuIs0
AminoAcids/lys/Dipeptide/Mg/conf_0122/FHIaims.out,C9H19MgN3O2,4e2vk62GmqJTE3H5I2_FEdmzCJ5J
AminoAcids/arg/Dipeptide/bare/conf_1383/FHIaims.out,C9H19N5O2,4eKaH1Iq5VZD20aVS1KLLTd2zFvh
AminoAcids/lys/Dipeptide/bare/conf_0973/FHIaims.out,C9H19N3O2,4eVHBm62IOG2FXPQ2opkkvUVXKvG
AminoAcids/met/Dipeptide/Ca/conf_0054/FHIaims.out,C8CaH16N2O2S,4eZAbksjEP0Dao1-XfIZl4IvF51o
AminoAcids/hisD/Dipeptide/Ba/conf_0065/FHIaims.out,BaC9H14N4O2,4egAIA2qIdF87G9QI_AzhhRVtc_U
AminoAcids/lys/Dipeptide/Mg/conf_0349/FHIaims.out,C9H19MgN3O2,4eo4AhqUOtD1Osu0TgTEO3dep3WD
AminoAcids/arg/Dipeptide/bare/conf_0756/FHIaims.out,C9H19N5O2,4eqMk1gTc3VNOy8euBLOsXHRLXR_
AminoAcids/gluH/Dipeptide/bare/conf_0215/FHIaims.out,C8H14N2O4,4ewgHqsDwGNomDnrqemHrK2bliWW
AminoAcids/arg/Dipeptide/bare/conf_1257/FHIaims.out,C9H19N5O2,4f3s5hmsD0V8nzTcLffy3xke2BdY
AminoAcids/argH/Dipeptide/bare/conf_0925/FHIaims.out,C9H20N5O2,4f5Uc241wDLTU8Bw2fzIaA2e_W2Q
AminoAcids/argH/Dipeptide/bare/conf_0249/FHIaims.out,C9H20N5O2,4fFitQkpNUocVnstBWJ1bK4EAG5Q
AminoAcids/val/Dipeptide/Mg/conf_0055/FHIaims.out,C8H16MgN2O2,4fHOF_RNoh_rVLPueERdfXpIJsvD
AminoAcids/asp/Dipeptide/Mg/conf_0045/FHIaims.out,C7H11MgN2O4,4fI0gcWxA3uNB2iY9zA8_Tx00dji
AminoAcids/hisH/Dipeptide/bare/conf_0006/FHIaims.out,C9H15N4O2,4fKd2KhR6HlLjwM-LBAe3p_1B1et
AminoAcids/arg/Dipeptide/bare/conf_0210/FHIaims.out,C9H19N5O2,4gBuy1QrOW6spyAHPak-36RjE0Jv
AminoAcids/arg/Dipeptide/bare/conf_2037/FHIaims.out,C9H19N5O2,4gGXrSS1ejkBA6kLOJFZTyViQm3y
AminoAcids/met/Dipeptide/bare/conf_0064/FHIaims.out,C8H16N2O2S,4hOtFUya4k7jCQg2k3Vkzbb7O_Ge
AminoAcids/gln/Dipeptide/Ca/conf_0060/FHIaims.out,C8CaH15N3O3,4heNdmZlHNFgEzVe2P9R_ODaNe45
AminoAcids/argH/Dipeptide/Ba/conf_0419/FHIaims.out,BaC9H20N5O2,4hndA_rSFZA4fNlk8XhN2qAdlDQo
AminoAcids/lysH/Dipeptide/Ba/conf_0311/FHIaims.out,BaC9H20N3O2,4iS4TWwG926Ju0liXobg1TVkQPHi
AminoAcids/hisE/Dipeptide/bare/conf_0097/FHIaims.out,C9H14N4O2,4j200hNgLGGavltHUDPVrJqkNBOC
AminoAcids/ile/Dipeptide/bare/conf_0008/FHIaims.out,C9H18N2O2,4j9aouENTicU74GHuZ79USLGwgbQ
AminoAcids/arg/Dipeptide/Ba/conf_0339/FHIaims.out,BaC9H19N5O2,4j9yI214fidKxHuc0rEDSx2KZVD-
AminoAcids/lysH/Dipeptide/Mg/conf_0493/FHIaims.out,C9H20MgN3O2,4jOrQrASyYFIB48I36qLArgNvrPC
AminoAcids/arg/Dipeptide/Mg/conf_0630/FHIaims.out,C9H19MgN5O2,4j_ogRk_jSWxxK6tU1juVnLARoKR
AminoAcids/lys/Dipeptide/bare/conf_0228/FHIaims.out,C9H19N3O2,4jk5e4klUhZQIOnu88lGf79VsRY4
AminoAcids/aspH/Dipeptide/bare/conf_0027/FHIaims.out,C7H12N2O4,4k5vDpR6aoto3R-RSrfxTeESb0qe
AminoAcids/lys/Dipeptide/Mg/conf_0287/FHIaims.out,C9H19MgN3O2,4kGOtOjh4m1drlxROgMaCh-hdufV
AminoAcids/arg/Dipeptide/bare/conf_2101/FHIaims.out,C9H19N5O2,4kJ0cawHV5MsyJM-tQ2-s1bLPt-d
AminoAcids/lys/Dipeptide/bare/conf_1147/FHIaims.out,C9H19N3O2,4kRee14jxPWB-H1mrvecD_Fy8xJF
AminoAcids/lys/Dipeptide/bare/conf_0655/FHIaims.out,C9H19N3O2,4kjJrGQF8uG6xcvZTrKPK_o60_Kv
AminoAcids/lysH/Dipeptide/bare/conf_0838/FHIaims.out,C9H20N3O2,4kmrx8uPj5ScW3UVcE9fj80QleDN
AminoAcids/met/Dipeptide/bare/conf_0161/FHIaims.out,C8H16N2O2S,4lCNRvH4mt01GoqmUqlIz3NRWIFT
AminoAcids/cys/Dipeptide/Mg/conf_0052/FHIaims.out,C6H12MgN2O2S,4lLpIvPFKA4qYKyHjdWLSARgHHhv
AminoAcids/gly/Dipeptide/Mg/conf_0016/FHIaims.out,C5H10MgN2O2,4l_qAuovGlakYWdtvBtGNYkczf4i
AminoAcids/lys/Dipeptide/bare/conf_1579/FHIaims.out,C9H19N3O2,4la33cNaEqNWqHwYlxrEaS1scCn4
AminoAcids/lysH/Dipeptide/Ba/conf_0568/FHIaims.out,BaC9H20N3O2,4lzcZVzapb5UmcPzfP_MBk9nM-DX
AminoAcids/arg/Dipeptide/Mg/conf_0053/FHIaims.out,C9H19MgN5O2,4m0QXd-jlLcxy4-V9Xh09Uvlw_E1
AminoAcids/arg/Dipeptide/Mg/conf_0210/FHIaims.out,C9H19MgN5O2,4mPwrAHnmr8OkNs6lskbrxV6zk-5
AminoAcids/arg/Dipeptide/Mg/conf_0665/FHIaims.out,C9H19MgN5O2,4mVB1972j-KQ4oHSjud9fxWlA3Jo
AminoAcids/arg/Dipeptide/Mg/conf_0759/FHIaims.out,C9H19MgN5O2,4mkt2JDN8LDUy2mvCgHtEVn1RyPB
AminoAcids/lys/Dipeptide/Mg/conf_0025/FHIaims.out,C9H19MgN3O2,4nG3JK_u0A7A87icnwkEnXmkNpHN
AminoAcids/lys/Dipeptide/bare/conf_1869/FHIaims.out,C9H19N3O2,4nIWuARxe_q_CT6_ei1t8nwA-3e2
AminoAcids/lysH/Dipeptide/bare/conf_0220/FHIaims.out,C9H20N3O2,4nNyxan9-tIjAfdyYHDJcswo4wfH
AminoAcids/gln/Dipeptide/Ca/conf_0035/FHIaims.out,C8CaH15N3O3,4nQI3nwpSXtzU5u6B1oTZPtwnLdw
AminoAcids/lysH/Dipeptide/bare/conf_0103/FHIaims.out,C9H20N3O2,4njAj2AAisVbQsXIvCdlqC3G20WC
AminoAcids/gluH/Dipeptide/bare/conf_0010/FHIaims.out,C8H14N2O4,4nyJPx7I-hjJDfA3lW6C-wstr24_
AminoAcids/argH/Dipeptide/bare/conf_0222/FHIaims.out,C9H20N5O2,4o7WoSU_iaG9Z6YZNAUM9Ab6GQYu
AminoAcids/argH/Dipeptide/Mg/conf_0433/FHIaims.out,C9H20MgN5O2,4oF5GPA6Y2fdS6ZozhdLVb_pA8Ow
AminoAcids/lysH/Dipeptide/Ba/conf_0455/FHIaims.out,BaC9H20N3O2,4oFqySVIBafdWCQObeU0AqifXlBd
AminoAcids/arg/Dipeptide/Mg/conf_0302/FHIaims.out,C9H19MgN5O2,4oX5fIP7gg-iMOOr72NERdPCqwoz
AminoAcids/gln/Dipeptide/Mg/conf_0056/FHIaims.out,C8H15MgN3O3,4ocaGbVl0EylUEJqX4RxGCQF8H-Y
AminoAcids/hisH/Dipeptide/Ca/conf_0005/FHIaims.out,C9CaH15N4O2,4opwUQUsFVMiON6FQofZ0lVXOrtT
AminoAcids/lys/Dipeptide/bare/conf_1138/FHIaims.out,C9H19N3O2,4oxyVooaPeiB5spGEEPCKeyglE9V
AminoAcids/hisD/Dipeptide/Ca/conf_0059/FHIaims.out,C9CaH14N4O2,4pC3TpzxdL6RAoux8jZ9os8dlW86
AminoAcids/lys/Dipeptide/Ba/conf_0304/FHIaims.out,BaC9H19N3O2,4pDd_LOcdXaVjuWrQ6KuUEipVOX0
AminoAcids/arg/Dipeptide/Mg/conf_0189/FHIaims.out,C9H19MgN5O2,4pZfFt0gP-lR4GFFnTxPRYDHiKdc
AminoAcids/gluH/Dipeptide/Ba/conf_0088/FHIaims.out,BaC8H14N2O4,4q-DH0U4dQeW40lZvIXOZESLWiDP
AminoAcids/lysH/Dipeptide/bare/conf_0352/FHIaims.out,C9H20N3O2,4q76F1TivHIO2yBzFnH6I0PpyiUt
AminoAcids/lys/Dipeptide/bare/conf_0137/FHIaims.out,C9H19N3O2,4qMZaplDcq4XOdxFgmYtfcJPxBFJ
AminoAcids/leu/Dipeptide/bare/conf_0057/FHIaims.out,C9H18N2O2,4qjM6GfdmYijCEmUrX1k469e6TPJ
AminoAcids/gluH/Dipeptide/bare/conf_0111/FHIaims.out,C8H14N2O4,4qkw1_LMDKNb1DDo36jMHi1lvwv9
AminoAcids/lys/Dipeptide/bare/conf_0207/FHIaims.out,C9H19N3O2,4qwj_BNgLdIPOx2naXcBuiABZvau
AminoAcids/glu/Dipeptide/Ca/conf_0027/FHIaims.out,C8CaH13N2O4,4rFJalHtazDbWmXnkodRbhNKpkFX
